window,time_step,rmse,mape,smape,mae,r2,fb,nrmse,rules,time_cost,mem_cost
3406,PM2.5(t+30),0.0,0.0,0.0,28.833,-0.412,0.177,0.0,1525,1.2905642986297607,2.003265380859375
3537,PM2.5(t+5),0.556,0.202,0.104,0.105,1.0,0.001,0.002,1519,1.2726590633392334,2.003265380859375
3537,PM2.5(t+10),0.0,0.0,0.0,0.0,1.0,0.0,0.0,1518,1.2726590633392334,2.003265380859375
3537,PM2.5(t+15),0.0,0.0,0.0,0.0,1.0,0.0,0.0,1511,1.2726590633392334,2.003265380859375
3537,PM2.5(t+20),0.0,0.0,0.0,0.0,1.0,0.0,0.0,1517,1.2726590633392334,2.003265380859375
3537,PM2.5(t+25),0.0,0.0,0.0,0.0,1.0,0.0,0.0,1517,1.2726590633392334,2.003265380859375
3537,PM2.5(t+30),0.0,0.0,0.0,0.0,1.0,0.0,0.0,1516,1.2726590633392334,2.003265380859375
3668,PM2.5(t+5),0.236,0.094,0.047,0.055,1.0,0.0,0.001,1519,1.309732437133789,2.003265380859375
3668,PM2.5(t+10),1.98,1.316,0.593,0.448,1.0,-0.002,0.005,1521,1.309732437133789,2.003265380859375
3668,PM2.5(t+15),0.0,0.0,0.0,0.0,1.0,0.0,0.0,1520,1.309732437133789,2.003265380859375
3668,PM2.5(t+20),0.765,0.718,0.35,0.237,1.0,-0.002,0.004,1522,1.309732437133789,2.003265380859375
3668,PM2.5(t+25),1.27,0.261,0.132,0.449,0.999,0.004,0.007,1514,1.309732437133789,2.003265380859375
3668,PM2.5(t+30),0.0,0.0,0.0,0.0,1.0,0.0,0.0,1521,1.309732437133789,2.003265380859375
3799,PM2.5(t+5),0.544,1.027,0.449,0.103,1.0,-0.001,0.002,1496,1.2598373889923096,2.003265380859375
3799,PM2.5(t+10),0.118,0.404,0.195,0.03,1.0,-0.0,0.0,1493,1.2598373889923096,2.003265380859375
3799,PM2.5(t+15),0.0,0.0,0.0,0.0,1.0,0.0,0.0,1501,1.2598373889923096,2.003265380859375
3799,PM2.5(t+20),0.034,0.158,0.078,0.009,1.0,-0.0,0.0,1494,1.2598373889923096,2.003265380859375
3799,PM2.5(t+25),0.04,0.142,0.07,0.014,1.0,-0.0,0.0,1498,1.2598373889923096,2.003265380859375
3799,PM2.5(t+30),0.697,6.103,2.824,0.439,0.919,-0.061,0.116,1486,1.2598373889923096,2.003265380859375
